ts_code,start_date,release_date,pledge_price,forcast_close_line,is_reach_close_line
000712.SZ,2018-09-12,,7.52,5.263999999999999,False
000712.SZ,2018-09-07,,7.76,5.4319999999999995,False
000712.SZ,2018-08-31,2018-09-06,8.01,5.606999999999999,False
000712.SZ,2018-06-20,2018-09-06,9.4184,6.59288,False
000712.SZ,2018-06-22,2018-08-20,9.2306,6.46142,False
000712.SZ,2018-08-14,2018-08-20,8.51,5.957,False
000712.SZ,2018-08-03,,8.3708,5.859559999999999,False
000712.SZ,2018-02-12,2018-06-21,12.4623,8.72361,False
000712.SZ,2018-06-20,,9.4184,6.59288,False
000712.SZ,2018-02-06,2018-02-27,12.5513,8.78591,False
000712.SZ,2018-02-06,2018-02-09,12.5513,8.78591,False
000712.SZ,2016-03-01,2017-03-22,16.02,11.213999999999999,False
000712.SZ,2016-03-01,2017-03-14,16.02,11.213999999999999,False
000712.SZ,2016-01-08,2016-09-26,21.5557,15.08899,False
000712.SZ,2016-03-01,2016-09-26,16.02,11.213999999999999,False
000712.SZ,2016-03-01,2016-12-05,16.02,11.213999999999999,False
000712.SZ,2016-02-23,2016-09-19,22.1816,15.527119999999998,False
000712.SZ,2016-02-23,2016-09-21,22.1816,15.527119999999998,False
000713.SZ,2016-12-28,2017-01-26,8.7499,6.12493,False
000715.SZ,2019-07-19,,9.38,6.566,False
000715.SZ,2019-04-29,,9.9114,6.93798,False
000715.SZ,2017-12-19,2018-05-02,9.2711,6.48977,False
000716.SZ,2019-07-24,,3.61,2.5269999999999997,False
000716.SZ,2018-10-16,,2.65,1.8549999999999998,False
000716.SZ,2018-10-17,,2.64,1.8479999999999999,False
000716.SZ,2018-10-18,,2.6,1.8199999999999998,False
000716.SZ,2017-10-09,2018-01-11,6.1958,4.33706,False
000716.SZ,2016-08-09,2017-08-09,6.6566,4.659619999999999,False
000716.SZ,2016-08-05,2017-08-04,6.5683,4.59781,False
000718.SZ,2018-06-08,2019-07-19,3.5256,2.46792,False
000718.SZ,2018-06-08,,3.5256,2.46792,False
000720.SZ,2018-08-23,2018-12-20,3.75,2.625,False
000720.SZ,2018-08-23,,3.75,2.625,False
000723.SZ,2018-08-08,2019-08-05,3.6987,2.58909,False
000723.SZ,2019-07-18,,9.14,6.398,False
000723.SZ,2018-12-18,2019-07-11,3.31,2.3169999999999997,False
000723.SZ,2018-12-18,,3.31,2.3169999999999997,False
000723.SZ,2019-07-10,,9.22,6.454,False
000723.SZ,2019-01-30,,4.1,2.8699999999999997,False
000723.SZ,2018-12-27,,3.11,2.1769999999999996,False
000723.SZ,2018-08-01,2018-12-26,4.1729,2.92103,False
000723.SZ,2018-08-03,2018-12-26,3.7082,2.59574,False
000723.SZ,2018-08-07,2018-12-26,3.7082,2.59574,False
000723.SZ,2018-12-24,,3.24,2.268,False
000723.SZ,2018-12-17,,3.39,2.3729999999999998,False
000723.SZ,2018-08-01,,4.1729,2.92103,False
000723.SZ,2018-08-03,,3.7082,2.59574,False
000723.SZ,2018-08-06,,3.6323,2.54261,False
000723.SZ,2018-08-07,,3.7082,2.59574,False
000723.SZ,2018-08-08,,3.6987,2.58909,False
000723.SZ,2017-01-17,2018-06-20,7.0592,4.941439999999999,False
000723.SZ,2017-01-17,2018-05-03,7.0592,4.941439999999999,False
000723.SZ,2018-01-18,2018-03-28,6.1645,4.31515,False
000723.SZ,2017-01-12,2018-01-29,7.4043,5.1830099999999995,False
000723.SZ,2016-12-30,2018-01-29,7.7808,5.44656,False
000723.SZ,2017-01-10,2018-01-04,7.3834,5.16838,False
000723.SZ,2016-08-17,2017-08-10,7.3101,5.11707,False
000723.SZ,2016-06-29,2017-06-29,6.3637,4.45459,False
000723.SZ,2016-05-26,2017-05-23,5.8669,4.1068299999999995,False
000723.SZ,2016-04-25,2017-04-26,6.0761,4.25327,False
000723.SZ,2016-01-26,2017-01-11,5.1558,3.60906,False
000723.SZ,2016-01-29,2017-01-11,4.6329,3.24303,False
000723.SZ,2016-12-30,2017-01-12,7.7808,5.44656,False
000723.SZ,2016-06-14,2017-01-12,6.2591,4.3813699999999995,False
000723.SZ,2016-04-13,2017-01-06,6.0709,4.24963,False
000723.SZ,2016-09-23,2016-12-30,7.2788,5.09516,False
000723.SZ,2016-07-14,2016-12-15,7.2317,5.062189999999999,False
000723.SZ,2016-04-13,2016-11-22,6.0709,4.24963,False
000723.SZ,2016-01-26,2016-09-26,5.1558,3.60906,False
000723.SZ,2016-02-04,2016-08-19,4.8159,3.37113,False
000723.SZ,2016-05-06,2016-06-17,5.8565,4.09955,False
000723.SZ,2016-04-01,2016-06-17,4.9728,3.48096,False
000732.SZ,2018-09-14,2019-08-14,7.4858,5.24006,False
000732.SZ,2018-10-12,2019-08-13,6.6168,4.631759999999999,False
000732.SZ,2018-10-15,2019-08-14,6.7303,4.7112099999999995,False
000732.SZ,2019-03-06,2019-08-13,7.8611,5.50277,False
000732.SZ,2019-07-31,,6.91,4.837,False
000732.SZ,2018-11-28,2019-07-25,7.5698,5.2988599999999995,False
000732.SZ,2018-06-29,2019-06-27,9.1874,6.4311799999999995,False
000732.SZ,2019-06-27,,7.9796,5.585719999999999,False
000732.SZ,2019-03-06,,7.8611,5.50277,False
000732.SZ,2017-06-21,2019-03-06,7.9872,5.59104,False
000732.SZ,2017-09-13,2019-03-06,8.5775,6.00425,False
000732.SZ,2017-08-01,2019-03-06,8.0408,5.62856,False
000732.SZ,2019-01-15,,6.8143,4.77001,False
000732.SZ,2017-12-21,2018-12-26,7.992000000000001,5.5944,False
000732.SZ,2018-12-21,,6.9377,4.85639,False
000732.SZ,2018-08-09,2018-12-21,7.7327,5.41289,False
000732.SZ,2018-12-12,,7.4364,5.20548,False
000732.SZ,2018-12-14,,7.3624,5.15368,False
000732.SZ,2018-12-13,,7.4216,5.195119999999999,False
000732.SZ,2018-11-28,,7.5698,5.2988599999999995,False
000732.SZ,2018-10-19,,6.7649,4.73543,False
000732.SZ,2018-10-23,,6.9575,4.8702499999999995,False
000732.SZ,2017-09-13,2018-10-16,8.5775,6.00425,False
000732.SZ,2017-09-13,,8.5775,6.00425,False
000732.SZ,2018-10-12,,6.6168,4.631759999999999,False
000732.SZ,2018-10-15,,6.7303,4.7112099999999995,False
000732.SZ,2018-09-20,,7.7377,5.41639,False
000732.SZ,2018-09-14,,7.4858,5.24006,False
000732.SZ,2017-11-22,2018-09-10,8.113999999999999,5.679799999999999,False
000732.SZ,2018-09-11,,7.55,5.284999999999999,False
000732.SZ,2017-09-04,2018-09-11,8.0506,5.635419999999999,False
000732.SZ,2018-08-27,2018-09-10,7.6339999999999995,5.343799999999999,False
000732.SZ,2018-08-17,,7.5303,5.27121,False
000732.SZ,2017-08-01,2018-08-15,8.0408,5.62856,False
000732.SZ,2018-08-09,,7.7327,5.41289,False
000732.SZ,2018-08-06,,7.871,5.5097,False
000732.SZ,2017-06-16,2018-07-23,8.0457,5.63199,False
000732.SZ,2017-06-26,2018-07-23,7.9725,5.58075,False
000732.SZ,2017-07-12,2018-07-12,7.9335,5.55345,False
000732.SZ,2017-06-28,2018-07-12,8.1677,5.71739,False
000732.SZ,2017-07-06,2018-07-06,8.1482,5.703739999999999,False
000732.SZ,2018-06-29,2018-07-12,9.1874,6.4311799999999995,False
000732.SZ,2017-04-25,2018-05-16,8.3028,5.811959999999999,False
000732.SZ,2017-12-20,2018-03-15,7.8213,5.4749099999999995,False
000732.SZ,2017-03-24,2018-03-22,8.5065,5.95455,False
000732.SZ,2017-03-16,2018-03-16,8.8557,6.19899,False
000732.SZ,2017-12-21,2018-01-18,7.992000000000001,5.5944,False
000732.SZ,2016-12-21,2017-12-28,8.8994,6.2295799999999995,False
000732.SZ,2017-12-21,,7.992000000000001,5.5944,False
000732.SZ,2017-03-09,2018-03-09,8.7442,6.120939999999999,False
000732.SZ,2016-12-02,2017-12-01,9.6608,6.76256,False
000732.SZ,2016-12-01,2017-12-01,9.7141,6.799869999999999,False
000732.SZ,2016-12-19,2017-12-19,8.9721,6.280469999999999,False
000732.SZ,2017-11-22,,8.113999999999999,5.679799999999999,False
000732.SZ,2017-10-27,2017-11-16,8.2702,5.789140000000001,False
000732.SZ,2016-11-09,2017-11-08,9.1709,6.41963,False
000732.SZ,2017-11-10,,8.3238,5.8266599999999995,False
000732.SZ,2016-03-25,2016-12-19,10.4219,7.29533,False
000732.SZ,2017-11-07,,8.2458,5.772059999999999,False
000732.SZ,2016-11-03,2017-11-02,9.1321,6.392469999999999,False
000732.SZ,2017-01-18,2017-10-20,8.3077,5.81539,False
000732.SZ,2016-10-27,2017-10-27,9.2291,6.46037,False
000732.SZ,2016-09-14,2017-09-14,9.3213,6.52491,False
000732.SZ,2017-03-16,2017-09-13,8.8557,6.19899,False
000732.SZ,2016-09-14,2017-09-13,9.3213,6.52491,False
000732.SZ,2017-09-08,,8.5092,5.95644,False
000732.SZ,2016-08-26,2017-08-26,9.9954,6.996779999999999,False
000732.SZ,2016-08-31,2017-08-31,9.9372,6.95604,False
000732.SZ,2017-09-04,,8.0506,5.635419999999999,False
000732.SZ,2016-07-19,2017-07-27,9.8305,6.88135,False
000732.SZ,2017-08-01,,8.0408,5.62856,False
000732.SZ,2017-05-03,2017-07-28,7.9052,5.533639999999999,False
000732.SZ,2016-10-24,2017-07-28,8.977,6.2839,False
000732.SZ,2016-02-01,2017-07-28,9.6547,6.75829,False
000732.SZ,2017-07-12,,7.9335,5.55345,False
000732.SZ,2017-07-06,,8.1482,5.703739999999999,False
000732.SZ,2016-07-07,2017-07-06,9.5153,6.66071,False
000732.SZ,2017-06-26,,7.9725,5.58075,False
000732.SZ,2017-06-28,,8.1677,5.71739,False
000732.SZ,2016-06-08,2017-06-22,9.2243,6.4570099999999995,False
000732.SZ,2017-06-21,,7.9872,5.59104,False
000732.SZ,2017-06-16,,8.0457,5.63199,False
000732.SZ,2017-05-08,,7.6239,5.336729999999999,False
000732.SZ,2017-04-25,,8.3028,5.811959999999999,False
000732.SZ,2016-04-12,2017-04-11,10.142000000000001,7.0994,False
000732.SZ,2016-03-24,2017-03-23,10.6631,7.464169999999999,False
000732.SZ,2016-03-22,2017-03-14,10.557,7.3899,False
000732.SZ,2016-03-17,2017-03-07,9.8911,6.923769999999999,False
000732.SZ,2016-03-11,2017-03-07,10.0214,7.0149799999999995,False
000732.SZ,2016-12-21,2017-02-13,8.8994,6.2295799999999995,False
000732.SZ,2017-01-18,,8.3077,5.81539,False
000732.SZ,2016-02-25,2017-01-16,9.37,6.558999999999999,False
000732.SZ,2016-01-20,2017-01-13,10.3205,7.2243499999999985,False
000732.SZ,2016-01-20,2017-01-19,10.3205,7.2243499999999985,False
000732.SZ,2016-04-20,2016-12-21,9.6499,6.75493,False
000732.SZ,2016-03-25,2016-12-06,10.4219,7.29533,False
000732.SZ,2016-02-02,2016-07-04,9.6692,6.76844,False
000735.SZ,2017-08-04,,6.4986,4.54902,False
000735.SZ,2016-05-18,2017-07-13,6.2001,4.34007,False
000735.SZ,2016-09-13,2017-06-22,6.2896,4.4027199999999995,False
000735.SZ,2017-01-26,,6.9067,4.834689999999999,False
000735.SZ,2017-01-05,,7.3346,5.13422,False
000735.SZ,2017-01-06,,7.3645,5.155149999999999,False
000735.SZ,2017-02-03,,6.8669,4.80683,False
000735.SZ,2016-12-14,,7.0360000000000005,4.9252,False
000736.SZ,2017-11-21,2018-11-20,7.5033,5.25231,False
000736.SZ,2018-01-02,,8.4439,5.910729999999999,False
000736.SZ,2017-11-21,,7.5033,5.25231,False
000736.SZ,2016-06-29,2017-05-02,7.9128,5.538959999999999,False
000739.SZ,2016-02-23,2018-09-03,6.1793,4.3255099999999995,False
000739.SZ,2018-08-17,,6.6268,4.6387599999999996,False
000739.SZ,2016-02-23,,6.1793,4.3255099999999995,False
000752.SZ,2016-01-18,2016-05-23,12.0415,8.429049999999998,False
000759.SZ,2017-03-22,2017-09-11,8.6549,6.0584299999999995,False
000759.SZ,2016-08-04,2017-03-20,7.0724,4.950679999999999,False
000760.SZ,2016-03-01,2017-01-26,10.42,7.294,False
000760.SZ,2016-03-01,2017-01-23,10.42,7.294,False
000760.SZ,2016-01-12,2017-01-11,13.68,9.575999999999999,False
000760.SZ,2016-01-28,2017-01-11,11.99,8.392999999999999,False
000760.SZ,2016-05-18,2017-01-05,11.73,8.211,False
000760.SZ,2016-05-18,2017-01-03,11.73,8.211,False
000761.SZ,2018-11-27,2019-07-30,3.6279,2.5395299999999996,False
000761.SZ,2018-11-27,,3.6279,2.5395299999999996,False
000761.SZ,2019-02-22,,3.45,2.415,False
000761.SZ,2019-01-25,,3.3511,2.34577,False
000761.SZ,2019-01-08,,3.3511,2.34577,False
000761.SZ,2018-12-19,2019-01-04,3.4796,2.43572,False
000761.SZ,2018-05-30,2019-01-04,3.7402,2.61814,False
000761.SZ,2018-11-08,2019-01-04,3.6774,2.5741799999999997,False
000761.SZ,2018-12-20,,3.4698,2.42886,False
000761.SZ,2018-12-19,,3.4796,2.43572,False
000761.SZ,2018-11-08,,3.6774,2.5741799999999997,False
000761.SZ,2018-05-30,,3.7402,2.61814,False
000761.SZ,2018-05-02,,3.9843,2.7890099999999998,False
000762.SZ,2019-05-20,,7.36,5.152,False
000762.SZ,2016-05-24,2016-06-06,24.8,17.36,False
000766.SZ,2019-03-25,2019-08-20,7.85,5.494999999999999,False
000766.SZ,2019-01-07,2019-08-20,6.63,4.641,False
000766.SZ,2018-06-25,2018-07-20,11.06,7.742,False
000766.SZ,2017-07-10,2018-07-20,15.18,10.626,False
000766.SZ,2017-07-03,2018-07-09,15.43,10.800999999999998,False
000766.SZ,2017-06-23,2018-06-21,15.0,10.5,False
000766.SZ,2017-02-08,2018-03-29,18.13,12.690999999999999,False
000766.SZ,2017-07-03,2018-02-08,15.43,10.800999999999998,False
000767.SZ,2016-05-30,2017-06-02,3.69,2.5829999999999997,False
000767.SZ,2016-06-02,2017-06-02,3.78,2.646,False
000768.SZ,2018-02-07,,12.5669,8.79683,False
000776.SZ,2019-01-02,2019-02-28,12.15,8.504999999999999,False
000776.SZ,2019-01-02,,12.15,8.504999999999999,False
000782.SZ,2018-10-30,,4.3952,3.07664,False
000782.SZ,2016-11-14,2017-02-23,10.2268,7.15876,False
000782.SZ,2016-11-01,2017-02-23,8.6504,6.055279999999999,False
000782.SZ,2016-11-09,2017-02-23,8.946,6.262199999999999,False
000782.SZ,2016-01-19,2017-02-06,9.2489,6.47423,False
000782.SZ,2016-11-03,2017-02-06,8.8671,6.20697,False
000782.SZ,2016-06-02,2017-02-06,8.7574,6.13018,False
000782.SZ,2016-01-15,2017-02-06,9.1506,6.40542,False
000782.SZ,2016-04-25,2016-11-15,8.8459,6.19213,False
000782.SZ,2016-04-27,2016-11-15,9.0425,6.32975,False
000782.SZ,2016-01-28,2016-11-10,7.9416,5.55912,False
000782.SZ,2016-01-12,2016-11-10,9.9467,6.962689999999999,False
000782.SZ,2016-01-15,2016-11-10,9.1506,6.40542,False
000783.SZ,2018-12-19,2019-05-23,5.3361,3.73527,False
000783.SZ,2019-01-21,2019-05-24,5.4758,3.8330599999999992,False
000783.SZ,2019-01-21,,5.4758,3.8330599999999992,False
000783.SZ,2019-04-23,2019-04-24,7.5604,5.292279999999999,False
000783.SZ,2019-04-23,,7.5604,5.292279999999999,False
000783.SZ,2019-03-12,,7.4706,5.22942,False
000783.SZ,2019-01-29,,5.2763,3.6934099999999996,False
000783.SZ,2019-01-18,,5.5556,3.8889199999999997,False
000783.SZ,2018-12-19,,5.3361,3.73527,False
000783.SZ,2017-03-08,2017-09-29,9.7432,6.820239999999999,False
000790.SZ,2019-05-28,,4.51,3.1569999999999996,False
000790.SZ,2017-04-20,2017-12-26,7.0918,4.9642599999999995,False
000790.SZ,2017-06-01,2017-12-26,5.9604,4.17228,False
000790.SZ,2017-04-18,2017-05-31,7.3195,5.12365,False
000790.SZ,2017-04-21,2017-05-31,7.0159,4.91113,False
000790.SZ,2017-01-17,2017-05-31,8.1542,5.707939999999999,False
000792.SZ,2019-01-11,,6.53,4.571,False
000792.SZ,2016-08-01,2017-10-17,12.6521,8.85647,False
000793.SZ,2016-08-03,2017-08-02,9.4225,6.595749999999999,False
000793.SZ,2016-07-11,2017-01-10,9.8205,6.874349999999999,False
000793.SZ,2016-03-03,2016-07-27,8.4334,5.90338,False
000793.SZ,2016-02-25,2016-10-12,8.8397,6.18779,False
000795.SZ,2018-11-28,,3.71,2.597,False
000795.SZ,2018-10-24,,3.43,2.401,False
000795.SZ,2018-07-27,,4.57,3.199,False
000795.SZ,2017-06-12,2018-06-21,5.85,4.095,False
000796.SZ,2018-10-11,,6.33,4.431,False
000796.SZ,2018-10-22,,6.02,4.2139999999999995,False
000801.SZ,2018-01-11,2018-08-30,5.6602,3.9621399999999993,False
000801.SZ,2018-01-11,,5.6602,3.9621399999999993,False
000802.SZ,2019-07-29,2019-08-19,9.33,6.531,False
000802.SZ,2019-07-29,,9.33,6.531,False
000802.SZ,2018-02-23,,11.2576,7.880319999999999,False
000802.SZ,2018-02-09,,10.4153,7.29071,False
000802.SZ,2018-02-06,,10.9306,7.65142,False
000802.SZ,2018-02-07,,10.5342,7.373939999999999,False
000802.SZ,2017-01-23,2018-01-25,18.0798,12.655859999999999,False
000802.SZ,2017-11-27,2018-01-25,12.9324,9.052679999999999,False
000802.SZ,2017-01-18,2018-01-18,17.6069,12.324829999999999,False
000802.SZ,2017-11-27,2018-01-18,12.9324,9.052679999999999,False
000802.SZ,2017-01-16,2018-01-16,17.0453,11.93171,False
000802.SZ,2017-01-18,2017-07-19,17.6069,12.324829999999999,False
000802.SZ,2017-01-23,2017-07-19,18.0798,12.655859999999999,False
000802.SZ,2016-10-12,2017-02-27,20.0799,14.055929999999998,False
000802.SZ,2016-05-03,2016-12-12,23.5777,16.50439,False
000802.SZ,2016-05-05,2016-11-09,24.691,17.2837,False
000802.SZ,2016-05-03,2016-10-27,23.5777,16.50439,False
000802.SZ,2016-04-20,2016-08-15,23.3806,16.36642,False
000806.SZ,2017-03-27,2017-12-06,11.94,8.357999999999999,False
000806.SZ,2017-03-27,2017-07-28,11.94,8.357999999999999,False
000809.SZ,2018-10-09,,2.5,1.75,False
000809.SZ,2018-08-08,,2.72,1.904,False
000810.SZ,2018-10-19,2019-03-27,5.26,3.6819999999999995,False
000810.SZ,2017-12-26,,6.61,4.627,False
000810.SZ,2017-12-27,,6.85,4.794999999999999,False
000810.SZ,2018-09-04,,6.7,4.6899999999999995,False
000810.SZ,2018-10-19,,5.26,3.6819999999999995,False
000810.SZ,2018-09-04,2018-10-18,6.7,4.6899999999999995,False
000810.SZ,2017-12-26,2018-05-21,6.61,4.627,False
000810.SZ,2017-12-27,2018-05-21,6.85,4.794999999999999,False
000810.SZ,2017-12-06,2018-05-21,8.15,5.705,False
000810.SZ,2017-12-26,2018-05-15,6.61,4.627,False
000810.SZ,2017-12-27,2018-05-15,6.85,4.794999999999999,False
000810.SZ,2017-12-06,2018-05-15,8.15,5.705,False
000810.SZ,2017-12-06,2018-04-04,8.15,5.705,False
000810.SZ,2017-12-26,2018-04-04,6.61,4.627,False
000810.SZ,2017-12-27,2018-04-04,6.85,4.794999999999999,False
000810.SZ,2017-05-19,2017-12-06,11.2614,7.88298,False
000810.SZ,2017-05-25,2017-11-27,10.5581,7.390669999999999,False
000810.SZ,2017-05-11,2017-11-27,10.984000000000002,7.6888000000000005,False
000810.SZ,2017-01-17,2017-10-17,12.6381,8.84667,False
000810.SZ,2017-05-12,2017-10-17,10.9741,7.681869999999999,False
000810.SZ,2017-04-28,2017-05-23,11.7269,8.20883,False
000810.SZ,2016-05-17,2017-05-16,15.7714,11.03998,False
000810.SZ,2016-04-13,2016-10-26,19.3079,13.51553,False
000810.SZ,2016-02-03,2016-07-21,10.835999999999999,7.585199999999999,False
000811.SZ,2019-05-29,2019-08-14,9.1086,6.376019999999999,False
000811.SZ,2019-05-29,,9.1086,6.376019999999999,False
000811.SZ,2016-02-29,2019-03-07,6.1049,4.273429999999999,False
000811.SZ,2019-03-07,,6.3641,4.45487,False
000811.SZ,2016-02-29,,6.1049,4.273429999999999,False
000812.SZ,2018-07-17,,3.77,2.639,False
000812.SZ,2019-07-11,,3.88,2.7159999999999997,False
000812.SZ,2018-11-12,,3.43,2.401,False
000812.SZ,2018-06-25,,3.5,2.4499999999999997,False
000812.SZ,2018-06-26,,3.45,2.415,False
000812.SZ,2018-06-11,,3.73,2.6109999999999998,False
000812.SZ,2018-06-12,,3.58,2.506,False
000812.SZ,2016-05-26,2018-05-25,5.577999999999999,3.9045999999999994,False
000812.SZ,2017-08-29,2017-09-20,5.7955,4.05685,False
000812.SZ,2017-09-08,2017-09-20,5.7623,4.0336099999999995,False
000813.SZ,2017-05-19,,7.7349,5.414429999999999,False
000813.SZ,2017-12-25,2019-04-11,8.28,5.795999999999999,False
000813.SZ,2019-01-24,,8.9,6.2299999999999995,False
000813.SZ,2018-01-10,2019-01-10,8.8,6.16,False
000813.SZ,2017-12-25,,8.28,5.795999999999999,False
000813.SZ,2016-12-20,2018-12-19,9.5337,6.673589999999999,False
000813.SZ,2018-12-17,,8.74,6.117999999999999,False
000813.SZ,2018-01-10,2018-11-09,8.8,6.16,False
000813.SZ,2017-10-12,,7.98,5.586,False
000813.SZ,2017-10-12,2018-10-11,7.98,5.586,False
000813.SZ,2018-09-13,,7.87,5.5089999999999995,False
000813.SZ,2017-05-22,2018-06-13,7.5417,5.27919,False
000813.SZ,2018-01-10,,8.8,6.16,False
000813.SZ,2016-12-20,,9.5337,6.673589999999999,False
000813.SZ,2017-01-12,2017-12-20,9.9134,6.939379999999999,False
000813.SZ,2017-05-17,2017-12-20,7.4351,5.2045699999999995,False
000813.SZ,2017-01-12,2017-12-15,9.9134,6.939379999999999,False
000813.SZ,2017-05-22,,7.5417,5.27919,False
000813.SZ,2016-11-03,,9.9134,6.939379999999999,False
000813.SZ,2016-04-20,,7.2485,5.07395,False
000816.SZ,2016-07-20,2017-06-07,6.026,4.2181999999999995,False
000819.SZ,2019-04-11,,10.8186,7.57302,False
000819.SZ,2018-11-27,,9.1279,6.38953,False
000819.SZ,2018-05-15,,11.151,7.805699999999999,False
000820.SZ,2016-11-11,2017-05-26,26.59,18.613,False
000820.SZ,2016-12-07,2017-01-09,25.35,17.745,False
000821.SZ,2018-10-12,,7.45,5.215,False
000821.SZ,2018-07-23,,9.51,6.656999999999999,False
000821.SZ,2019-01-21,2019-07-22,8.11,5.677,False
000821.SZ,2019-01-18,2019-07-17,8.13,5.691,False
000821.SZ,2018-10-30,2019-05-20,7.44,5.208,False
000821.SZ,2019-05-20,,8.71,6.097,False
000821.SZ,2019-02-01,2019-04-30,6.92,4.843999999999999,False
000821.SZ,2018-10-17,2019-04-30,7.26,5.082,False
000821.SZ,2019-02-01,,6.92,4.843999999999999,False
000821.SZ,2019-01-21,,8.11,5.677,False
000821.SZ,2019-01-18,,8.13,5.691,False
000821.SZ,2018-08-07,2018-11-01,8.46,5.922000000000001,False
000821.SZ,2018-10-30,,7.44,5.208,False
000821.SZ,2018-08-07,2018-10-17,8.46,5.922000000000001,False
000821.SZ,2018-06-05,2018-10-17,9.9177,6.94239,False
000821.SZ,2018-10-17,,7.26,5.082,False
000821.SZ,2018-02-06,2018-10-17,10.2665,7.1865499999999995,False
000821.SZ,2018-10-12,2018-10-17,7.45,5.215,False
000821.SZ,2018-06-22,2018-10-17,8.7614,6.13298,False
000821.SZ,2018-08-07,,8.46,5.922000000000001,False
000821.SZ,2018-09-28,,8.6,6.02,False
000821.SZ,2017-07-26,2018-07-25,11.8314,8.281979999999999,False
000821.SZ,2018-06-22,,8.7614,6.13298,False
000821.SZ,2018-06-21,,8.9309,6.25163,False
000821.SZ,2018-02-09,2018-05-29,9.8678,6.90746,False
000821.SZ,2018-02-09,2018-05-22,9.8678,6.90746,False
000823.SZ,2018-12-05,,7.4307,5.20149,False
000826.SZ,2019-06-04,,9.6333,6.74331,False
000826.SZ,2019-03-19,,12.276,8.5932,False
000826.SZ,2019-01-02,,10.2117,7.14819,False
000826.SZ,2017-03-10,2018-03-12,23.7522,16.62654,False
000826.SZ,2018-02-12,2018-03-12,19.223,13.4561,False
000826.SZ,2017-01-16,2018-01-16,22.3485,15.64395,False
000826.SZ,2016-12-26,2017-12-26,22.0761,15.45327,False
000826.SZ,2016-11-22,2017-11-22,23.6545,16.558149999999998,False
000826.SZ,2016-11-21,2017-11-16,23.857,16.6999,False
000826.SZ,2016-08-19,2017-08-18,21.9644,15.37508,False
000826.SZ,2016-07-12,2017-07-08,21.671,15.169699999999999,False
000826.SZ,2016-02-01,2017-01-18,19.3253,13.527709999999999,False
000826.SZ,2016-01-28,2016-12-28,18.415,12.8905,False
000826.SZ,2016-02-02,2016-11-09,19.7284,13.80988,False
000826.SZ,2016-01-28,2016-08-16,18.415,12.8905,False
000826.SZ,2016-01-29,2016-07-20,18.7972,13.15804,False
000826.SZ,2016-01-19,2016-03-03,21.2641,14.884869999999998,False
000826.SZ,2016-01-14,2016-03-03,20.1522,14.106539999999999,False
000829.SZ,2019-01-10,2019-06-21,5.57,3.899,False
000829.SZ,2019-06-27,,5.81,4.066999999999999,False
000829.SZ,2018-10-09,2019-01-23,5.96,4.172,False
000829.SZ,2019-01-23,,5.4,3.78,False
000829.SZ,2019-01-10,,5.57,3.899,False
000829.SZ,2018-10-09,,5.96,4.172,False
000835.SZ,2018-12-24,,4.59,3.2129999999999996,False
000835.SZ,2018-10-16,2018-12-07,3.39,2.3729999999999998,False
000835.SZ,2018-11-12,,4.2,2.94,False
000835.SZ,2018-10-18,,3.36,2.352,False
000835.SZ,2018-10-22,,3.51,2.457,False
000835.SZ,2018-10-15,,3.53,2.4709999999999996,False
000835.SZ,2018-10-16,,3.39,2.3729999999999998,False
000835.SZ,2018-06-26,,4.63,3.2409999999999997,False
000835.SZ,2017-11-21,2018-01-09,8.24,5.768,False
000838.SZ,2018-10-10,2019-08-29,3.2838,2.29866,False
000838.SZ,2018-10-12,2019-08-29,2.7862,1.95034,False
000838.SZ,2018-12-18,2019-08-29,2.9654,2.07578,False
000838.SZ,2018-10-11,2019-08-29,2.9654,2.07578,False
000838.SZ,2019-06-27,,3.3634,2.35438,False
000838.SZ,2018-08-10,2019-02-14,3.6719,2.57033,False
000838.SZ,2018-10-10,2019-02-14,3.2838,2.29866,False
000838.SZ,2018-08-31,2019-02-14,3.4530000000000003,2.4171,False
000838.SZ,2018-09-04,2019-02-14,3.4331,2.40317,False
000838.SZ,2018-07-13,2019-02-14,3.9207,2.74449,False
000838.SZ,2019-02-11,,2.8659,2.0061299999999997,False
000838.SZ,2019-02-18,,3.0251,2.1175699999999997,False
000838.SZ,2019-02-19,,3.0649,2.14543,False
000838.SZ,2018-10-15,2019-02-14,2.8957,2.02699,False
000838.SZ,2018-08-21,2019-02-14,3.5127,2.45889,False
000838.SZ,2018-08-22,2019-02-14,3.4928,2.4449599999999996,False
000838.SZ,2018-12-18,,2.9654,2.07578,False
000838.SZ,2018-10-12,2018-12-13,2.7862,1.95034,False
000838.SZ,2018-10-11,,2.9654,2.07578,False
000838.SZ,2018-10-12,,2.7862,1.95034,False
000838.SZ,2018-10-15,,2.8957,2.02699,False
000838.SZ,2018-02-09,2018-10-08,4.6087,3.2260899999999997,False
000838.SZ,2018-05-29,2018-10-08,4.4978,3.1484599999999996,False
000838.SZ,2018-10-10,,3.2838,2.29866,False
000838.SZ,2018-07-16,2018-10-08,3.9007,2.73049,False
000838.SZ,2018-07-17,2018-10-08,3.8609,2.7026299999999996,False
000838.SZ,2018-05-30,2018-10-08,4.1993,2.93951,False
000838.SZ,2018-09-05,,3.4231,2.3961699999999997,False
000838.SZ,2018-08-31,,3.4530000000000003,2.4171,False
