trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
2018-08-01,5.61,5.73,5.5,5.51,5.59,-0.08,-1.4311,239503.55,134224.45
2018-08-02,5.53,5.53,5.12,5.28,5.51,-0.23,-4.1742,333061.12,176813.182
2018-08-03,5.33,5.37,5.25,5.26,5.28,-0.02,-0.3788,177607.34,94393.555
2018-08-06,5.3,5.4,5.2,5.28,5.26,0.02,0.3802,222472.55,118260.932
2018-08-07,5.29,5.56,5.29,5.52,5.28,0.24,4.5455,273361.47,148703.857
2018-08-08,5.55,5.62,5.48,5.5,5.52,-0.02,-0.3623,272151.36,151043.732
2018-08-09,5.47,5.73,5.43,5.66,5.5,0.16,2.9091,324682.0,183520.588
2018-08-10,5.61,5.73,5.61,5.71,5.66,0.05,0.8834,213437.63,121375.443
2018-08-13,5.67,5.82,5.61,5.8,5.71,0.09,1.5762,334519.88,191373.715
2018-08-14,5.78,5.85,5.7,5.75,5.8,-0.05,-0.8621,203879.7,117457.567
2018-08-15,5.76,5.77,5.62,5.65,5.75,-0.1,-1.7391,209374.66,119163.253
2018-08-16,5.61,5.72,5.55,5.58,5.65,-0.07,-1.2389,233592.34,131295.825
2018-08-17,5.62,5.71,5.5,5.51,5.58,-0.07,-1.2545,200517.9,112507.186
2018-08-20,5.47,5.64,5.46,5.64,5.51,0.13,2.3593,221740.1,123329.37
2018-08-21,5.64,5.71,5.57,5.63,5.64,-0.01,-0.1773,195723.69,110535.584
2018-08-22,5.63,5.64,5.49,5.51,5.63,-0.12,-2.1314,146239.89,81389.543
2018-08-23,5.5,5.65,5.48,5.61,5.51,0.1,1.8149,198549.47,110889.127
2018-08-24,5.61,5.68,5.56,5.63,5.61,0.02,0.3565,154876.91,87303.231
2018-08-27,5.65,5.83,5.64,5.81,5.63,0.18,3.1972,334470.52,192965.144
2018-08-28,5.84,5.86,5.76,5.8,5.81,-0.01,-0.1721,184604.25,106934.872
2018-08-29,5.81,5.81,5.72,5.75,5.8,-0.05,-0.8621,151002.8,86719.856
2018-08-30,5.75,5.76,5.57,5.59,5.75,-0.16,-2.7826,224956.35,126972.235
2018-08-31,5.59,5.67,5.54,5.55,5.59,-0.04,-0.7156,165445.61,92420.034
2018-09-03,5.56,5.58,5.45,5.55,5.55,0.0,0.0,182538.86,100443.088
2018-09-04,5.55,5.68,5.52,5.63,5.55,0.08,1.4414,197885.21,110746.9
2018-09-05,5.62,5.62,5.45,5.46,5.63,-0.17,-3.0195,189170.07,104596.463
2018-09-06,5.45,5.54,5.39,5.45,5.46,-0.01,-0.1832,162254.02,88901.327
2018-09-07,5.47,5.57,5.43,5.48,5.45,0.03,0.5505,160043.74,88096.771
2018-09-10,5.46,5.47,5.13,5.16,5.48,-0.32,-5.8394,381947.09,199536.55
2018-09-11,5.17,5.23,5.1,5.15,5.16,-0.01,-0.1938,207916.23,107199.234
2018-09-12,5.17,5.18,5.05,5.07,5.15,-0.08,-1.5534,230510.32,117811.382
2018-09-13,5.14,5.18,4.99,5.13,5.07,0.06,1.1834,221107.11,112668.452
2018-09-14,5.15,5.2,5.0,5.01,5.13,-0.12,-2.3392,258893.49,131852.541
2018-09-17,5.08,5.25,5.05,5.17,5.01,0.16,3.1936,370639.05,191508.142
2018-09-18,5.14,5.28,5.1,5.26,5.17,0.09,1.7408,288186.01,149860.191
2018-09-19,5.26,5.32,5.18,5.25,5.26,-0.01,-0.1901,277508.69,145908.004
2018-09-20,5.26,5.31,5.2,5.25,5.25,0.0,0.0,146075.11,76630.209
2018-09-21,5.26,5.34,5.2,5.32,5.25,0.07,1.3333,262177.11,138564.512
2018-09-25,5.29,5.33,5.22,5.26,5.32,-0.06,-1.1278,179993.13,94798.756
2018-09-26,5.26,5.34,5.24,5.28,5.26,0.02,0.3802,251748.65,133066.566
2018-09-27,5.27,5.28,5.02,5.06,5.28,-0.22,-4.1667,363465.96,186865.095
2018-09-28,5.09,5.15,5.07,5.12,5.06,0.06,1.1858,202750.87,103627.713
2018-10-29,5.3,5.37,4.7,4.89,5.12,-0.23,-4.4922,771016.34,385326.506
2018-10-30,4.75,4.87,4.64,4.65,4.89,-0.24,-4.908,629581.56,298945.191
2018-10-31,4.66,4.82,4.65,4.66,4.65,0.01,0.2151,436096.51,206134.128
2018-11-01,4.71,4.86,4.7,4.77,4.66,0.11,2.3605,400215.26,190751.032
2018-11-02,4.99,5.02,4.9,5.01,4.77,0.24,5.0314,539929.5,268400.172
2018-11-05,5.16,5.17,4.94,5.02,5.01,0.01,0.1996,553743.68,280275.73
2018-11-06,5.02,5.1,4.96,5.09,5.02,0.07,1.3944,281044.11,141335.23
2018-11-07,5.12,5.12,5.03,5.04,5.09,-0.05,-0.9823,260243.78,131831.294
2018-11-08,5.09,5.12,4.91,4.93,5.04,-0.11,-2.1825,243674.18,122010.456
2018-11-09,4.9,4.97,4.9,4.91,4.93,-0.02,-0.4057,153083.44,75541.657
2018-11-12,4.88,5.07,4.87,5.06,4.91,0.15,3.055,283218.35,141738.13
2018-11-13,5.0,5.22,4.99,5.15,5.06,0.09,1.7787,434786.3,222189.543
2018-11-14,5.16,5.2,5.09,5.11,5.15,-0.04,-0.7767,270266.1,138993.396
2018-11-15,5.1,5.19,5.08,5.18,5.11,0.07,1.3699,342368.73,176237.924
2018-11-16,5.18,5.23,5.13,5.18,5.18,0.0,0.0,392873.29,203577.469
2018-11-19,5.23,5.23,5.11,5.16,5.18,-0.02,-0.3861,287972.68,148388.95
2018-11-20,5.11,5.14,4.97,4.99,5.16,-0.17,-3.2946,352916.59,178343.256
2018-11-21,4.92,4.97,4.89,4.93,4.99,-0.06,-1.2024,269498.65,132782.094
2018-11-22,4.95,4.96,4.89,4.91,4.93,-0.02,-0.4057,200928.07,98791.254
2018-11-23,4.93,4.93,4.65,4.67,4.91,-0.24,-4.888,384008.84,182357.631
2018-11-26,4.68,4.74,4.61,4.67,4.67,0.0,0.0,185149.24,86693.542
2018-11-27,4.71,4.75,4.65,4.67,4.67,0.0,0.0,216214.61,101742.539
2018-11-28,4.68,5.14,4.65,4.93,4.67,0.26,5.5675,526748.52,259509.892
2018-11-29,4.91,5.05,4.84,4.85,4.93,-0.08,-1.6227,398988.6,196834.925
2018-11-30,4.83,4.93,4.81,4.89,4.85,0.04,0.8247,268817.1,130739.204
